gateid,treatment,site,completed_w2,age,white,black,asian,grade,children,hhincome,healthproblem,self_employed,worked_for_relatives_friends_se,salaried_worker,benefits,philadelphia,pittsburgh,minneapolis,duluth,maine,nonenglish,married,hhincome_p25,hhincome_p25_49,hhincome_p75_99,hhincome_p100,employer_healthins,unemployed,female,not_born_us,badcredit,agesqr,latino,other,hhincome_w2,autonomy_std,risk_tolerance_std
PA1317,1,1,1,38.0,0.0,1.0,0.0,13,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1444.0,0.0,0.0,21000.0,-6.686470953641612,2.78517588481892
PA1318,0,1,1,28.0,0.0,1.0,0.0,14,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,50000.0,-4.686470953641612,1.78517588481892
PA1320,0,2,1,46.0,1.0,0.0,0.0,13,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2116.0,0.0,0.0,26000.0,-4.686470953641612,6.78517588481892
PA1321,0,2,1,46.0,0.0,1.0,0.0,18,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2116.0,0.0,0.0,25000.0,-4.686470953641612,3.78517588481892
PA1322,0,2,1,28.0,1.0,0.0,0.0,14,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,784.0,0.0,0.0,,-6.686470953641612,3.78517588481892
PA1324,0,2,0,70.0,0.0,0.0,0.0,16,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4900.0,1.0,0.0,,-5.686470953641612,4.78517588481892
PA1326,0,1,1,23.0,0.0,1.0,0.0,12,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,529.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA1328,0,1,0,31.0,0.0,1.0,0.0,15,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,961.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA1339,0,1,1,31.0,0.0,1.0,0.0,13,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,961.0,0.0,0.0,6000.0,-4.686470953641612,6.78517588481892
PA1345,1,2,1,59.0,0.0,1.0,0.0,15,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3481.0,0.0,0.0,7500.0,-6.686470953641612,0.7851758848189201
PA1346,0,2,1,37.0,0.0,1.0,0.0,16,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1369.0,0.0,0.0,75000.0,-4.686470953641612,6.78517588481892
PA1351,1,2,1,51.0,0.0,0.0,0.0,13,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2601.0,1.0,0.0,15000.0,-4.686470953641612,2.78517588481892
PA1352,0,2,1,38.0,0.0,1.0,0.0,13,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1444.0,0.0,0.0,24000.0,-4.686470953641612,5.78517588481892
PA1353,0,2,0,40.0,1.0,0.0,0.0,16,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1600.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA1354,0,2,1,47.0,0.0,1.0,0.0,16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2209.0,0.0,0.0,,-5.686470953641612,6.78517588481892
PA1355,1,1,1,23.0,0.0,1.0,0.0,13,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,529.0,0.0,0.0,30000.0,-4.686470953641612,2.78517588481892
PA1382,0,2,1,56.0,0.0,0.0,0.0,17,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,3136.0,1.0,0.0,2000.0,-4.686470953641612,3.78517588481892
PA1383,1,2,1,47.0,1.0,0.0,0.0,15,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,52000.0,-4.686470953641612,4.78517588481892
PA1384,0,2,1,43.0,0.0,0.0,0.0,18,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1849.0,1.0,0.0,,-4.686470953641612,2.78517588481892
PA1385,1,2,1,47.0,1.0,0.0,0.0,18,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA1386,1,2,1,39.0,0.0,1.0,0.0,16,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1521.0,0.0,0.0,49800.0,-4.686470953641612,6.78517588481892
PA1387,1,1,0,54.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2916.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA1388,0,1,1,45.0,0.0,1.0,0.0,13,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2025.0,0.0,0.0,31200.0,-4.686470953641612,0.7851758848189201
PA1389,0,1,1,39.0,1.0,0.0,0.0,14,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1521.0,0.0,0.0,42000.0,-6.686470953641612,3.78517588481892
PA1397,0,2,1,37.0,1.0,0.0,0.0,18,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1369.0,0.0,0.0,160000.0,-4.686470953641612,1.78517588481892
PA1399,1,1,1,44.0,0.0,0.0,0.0,13,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,1936.0,1.0,0.0,65000.0,-4.686470953641612,2.78517588481892
PA1428,1,2,1,54.0,0.0,1.0,0.0,16,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2916.0,0.0,0.0,7050.0,-4.686470953641612,6.78517588481892
PA1429,1,2,1,71.0,0.0,1.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5041.0,0.0,0.0,5000.0,-4.686470953641612,6.78517588481892
PA1430,0,2,1,56.0,1.0,0.0,0.0,15,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3136.0,0.0,0.0,32000.0,-4.686470953641612,1.78517588481892
PA1431,1,2,1,31.0,1.0,0.0,0.0,16,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,961.0,0.0,0.0,37500.0,-4.686470953641612,1.78517588481892
PA1432,0,1,1,39.0,0.0,1.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1521.0,0.0,0.0,11000.0,-6.686470953641612,6.78517588481892
PA1433,0,1,0,38.0,0.0,1.0,0.0,14,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1444.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA1434,1,1,1,54.0,0.0,1.0,0.0,16,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2916.0,0.0,0.0,20000.0,-5.686470953641612,2.78517588481892
PA1435,1,1,1,46.0,0.0,0.0,0.0,15,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,0.0,1.0,70000.0,-6.686470953641612,4.78517588481892
PA1444,0,1,0,38.0,0.0,1.0,0.0,15,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1444.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA1453,0,2,0,44.0,0.0,0.0,0.0,15,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,1.0,,-4.686470953641612,6.78517588481892
PA1454,1,2,1,42.0,1.0,0.0,0.0,14,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1764.0,0.0,0.0,67500.0,-4.686470953641612,0.7851758848189201
PA1455,1,1,1,20.0,0.0,0.0,0.0,9,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,400.0,1.0,0.0,20000.0,-4.686470953641612,6.78517588481892
PA1462,1,1,1,23.0,0.0,0.0,0.0,13,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,529.0,1.0,0.0,29000.0,-4.686470953641612,5.78517588481892
PA1463,1,1,1,26.0,0.0,1.0,0.0,12,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,676.0,0.0,0.0,67500.0,-4.686470953641612,4.78517588481892
PA1480,1,2,1,49.0,1.0,0.0,0.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2401.0,0.0,0.0,9000.0,-4.686470953641612,3.78517588481892
PA1482,0,2,0,33.0,0.0,1.0,0.0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1089.0,0.0,0.0,,-4.686470953641612,
PA1483,1,2,1,33.0,1.0,0.0,0.0,14,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1089.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA1484,1,2,0,39.0,1.0,0.0,0.0,14,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1521.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA1485,1,2,1,31.0,0.0,1.0,0.0,18,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,961.0,0.0,0.0,24240.0,-4.686470953641612,3.78517588481892
PA1486,0,2,0,59.0,1.0,0.0,0.0,14,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3481.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA1487,1,2,1,51.0,1.0,0.0,0.0,12,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2601.0,0.0,0.0,43000.0,-4.686470953641612,1.78517588481892
PA1488,0,2,1,38.0,0.0,0.0,0.0,14,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1444.0,0.0,1.0,35000.0,-4.686470953641612,2.78517588481892
PA1489,0,1,1,50.0,0.0,1.0,0.0,12,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2500.0,0.0,0.0,50000.0,-4.686470953641612,5.78517588481892
PA1491,0,1,1,56.0,1.0,0.0,0.0,12,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,0.0,0.0,70000.0,-4.686470953641612,4.78517588481892
PA1492,1,1,1,43.0,1.0,0.0,0.0,12,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1849.0,0.0,0.0,70000.0,-5.686470953641612,3.78517588481892
PA1510,0,2,1,48.0,1.0,0.0,0.0,18,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2304.0,0.0,0.0,95000.0,-5.686470953641612,3.78517588481892
PA1511,1,2,1,39.0,1.0,0.0,0.0,18,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1521.0,0.0,0.0,13000.0,-4.686470953641612,5.78517588481892
PA1512,0,1,0,57.0,1.0,0.0,0.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3249.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA1513,0,2,1,51.0,1.0,0.0,0.0,13,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2601.0,0.0,0.0,35000.0,-4.686470953641612,3.78517588481892
PA1541,1,2,0,49.0,1.0,0.0,0.0,12,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2401.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA1542,0,2,1,48.0,1.0,0.0,0.0,14,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2304.0,0.0,0.0,62000.0,-4.686470953641612,5.78517588481892
PA1543,1,2,0,52.0,1.0,0.0,0.0,12,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2704.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA1544,1,2,0,34.0,0.0,0.0,0.0,14,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1156.0,0.0,1.0,,-4.686470953641612,3.78517588481892
PA1545,0,2,0,44.0,1.0,0.0,0.0,13,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1936.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA1546,0,2,1,32.0,0.0,0.0,0.0,16,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,0.0,1.0,750000.0,-4.686470953641612,5.78517588481892
PA1547,0,1,1,51.0,0.0,1.0,0.0,13,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2601.0,0.0,0.0,9000.0,-5.686470953641612,6.78517588481892
PA1571,1,2,1,39.0,1.0,0.0,0.0,18,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1521.0,0.0,0.0,60000.0,-4.686470953641612,4.78517588481892
PA1572,1,2,1,44.0,1.0,0.0,0.0,13,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1936.0,0.0,0.0,62000.0,-4.686470953641612,4.78517588481892
PA1573,1,2,0,55.0,1.0,0.0,0.0,12,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3025.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA1574,1,1,1,25.0,1.0,0.0,0.0,13,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,625.0,0.0,0.0,65000.0,-4.686470953641612,5.78517588481892
PA1575,0,1,1,37.0,1.0,0.0,0.0,14,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1369.0,0.0,0.0,70000.0,-4.686470953641612,5.78517588481892
PA1591,1,2,0,33.0,1.0,0.0,0.0,16,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1089.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA1592,1,2,1,32.0,1.0,0.0,0.0,10,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1024.0,0.0,0.0,25000.0,-4.686470953641612,4.78517588481892
PA1630,0,2,1,26.0,1.0,0.0,0.0,14,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,60000.0,-4.686470953641612,1.78517588481892
PA1631,1,2,1,29.0,1.0,0.0,0.0,16,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,841.0,0.0,0.0,62000.0,-4.686470953641612,4.78517588481892
PA1632,0,2,0,34.0,1.0,0.0,0.0,14,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1156.0,0.0,0.0,,-6.686470953641612,2.78517588481892
PA1633,0,2,1,48.0,1.0,0.0,0.0,14,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2304.0,0.0,0.0,75000.0,-4.686470953641612,3.78517588481892
PA1634,1,2,1,52.0,1.0,0.0,0.0,17,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2704.0,0.0,0.0,35000.0,-4.686470953641612,3.78517588481892
PA1635,0,2,0,32.0,0.0,1.0,0.0,18,1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1024.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA1636,0,2,1,35.0,0.0,1.0,0.0,12,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,112000.0,-5.686470953641612,3.78517588481892
PA1637,1,1,0,33.0,1.0,0.0,0.0,12,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1089.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA1652,0,2,1,60.0,0.0,0.0,0.0,18,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3600.0,1.0,0.0,27500.0,-4.686470953641612,2.78517588481892
PA1653,0,2,0,55.0,0.0,1.0,0.0,15,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3025.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA1654,1,1,1,48.0,0.0,1.0,0.0,12,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2304.0,0.0,0.0,24000.0,-4.686470953641612,1.78517588481892
PA1655,0,1,1,44.0,0.0,0.0,0.0,12,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,1.0,27000.0,-5.686470953641612,0.7851758848189201
PA1656,1,1,1,41.0,0.0,1.0,0.0,14,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1681.0,0.0,0.0,18000.0,-4.686470953641612,3.78517588481892
PA1667,0,2,0,39.0,1.0,0.0,0.0,12,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1521.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA1668,0,2,1,45.0,1.0,0.0,0.0,13,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2025.0,0.0,0.0,50000.0,-4.686470953641612,1.78517588481892
PA1669,1,2,1,39.0,1.0,0.0,0.0,12,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,42000.0,-4.686470953641612,3.78517588481892
PA1670,1,1,0,56.0,0.0,1.0,0.0,16,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3136.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA1671,1,1,1,28.0,0.0,1.0,0.0,11,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,784.0,0.0,0.0,18000.0,-4.686470953641612,3.78517588481892
PA1678,0,2,0,29.0,1.0,0.0,0.0,14,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,841.0,0.0,0.0,,-5.686470953641612,2.78517588481892
PA1684,0,2,1,50.0,0.0,1.0,0.0,14,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,0.0,0.0,30000.0,-5.686470953641612,2.78517588481892
